Anio,NroMes,ubigeo,Departamento,Provincia,Distrito,Etapa,Metodo,Actividad,Insumo
2017,6,90409,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,30 a - 59 a,PROGESTAGENO,2,1
2017,6,90501,HUANCAVELICA,CHURCAMPA,CHURCAMPA,12 a - 17 a,PROGESTAGENO,2,3
2017,6,90501,HUANCAVELICA,CHURCAMPA,CHURCAMPA,30 a - 59 a,PROGESTAGENO,2,3
2017,6,90701,HUANCAVELICA,TAYACAJA,PAMPAS,18 a - 29 a,PROGESTAGENO,4,4
2017,6,90703,HUANCAVELICA,TAYACAJA,ACRAQUIA,30 a - 59 a,PROGESTAGENO,2,2
2017,6,90705,HUANCAVELICA,TAYACAJA,COLCABAMBA,18 a - 29 a,PROGESTAGENO,2,2
2017,6,90705,HUANCAVELICA,TAYACAJA,COLCABAMBA,30 a - 59 a,PROGESTAGENO,4,4
2017,6,90706,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,12 a - 17 a,PROGESTAGENO,2,2
2017,6,90706,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,18 a - 29 a,PROGESTAGENO,2,2
2017,6,90707,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,30 a - 59 a,PROGESTAGENO,2,3
2017,6,90709,HUANCAVELICA,TAYACAJA,HUARIBAMBA,30 a - 59 a,PROGESTAGENO,2,3
2017,6,90711,HUANCAVELICA,TAYACAJA,PAZOS,30 a - 59 a,PROGESTAGENO,2,3
2017,6,90715,HUANCAVELICA,TAYACAJA,SALCAHUASI,12 a - 17 a,PROGESTAGENO,2,2
2017,6,90718,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,18 a - 29 a,PROGESTAGENO,2,2
2017,6,90718,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,30 a - 59 a,PROGESTAGENO,2,2
2017,6,100101,HUANUCO,HUANUCO,HUANUCO,18 a - 29 a,PROGESTAGENO,2,3
2017,6,100103,HUANUCO,HUANUCO,CHINCHAO,18 a - 29 a,YUZPE,2,2
2017,6,100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,18 a - 29 a,YUZPE,1,8
2017,6,100110,HUANUCO,HUANUCO,YARUMAYO,18 a - 29 a,PROGESTAGENO,1,1
2017,6,100205,HUANUCO,AMBO,HUACAR,18 a - 29 a,PROGESTAGENO,1,2
2017,6,100207,HUANUCO,AMBO,SAN RAFAEL,18 a - 29 a,YUZPE,1,8
2017,6,100311,HUANUCO,DOS DE MAYO,MARIAS,18 a - 29 a,YUZPE,1,8
2017,6,100501,HUANUCO,HUAMALIES,LLATA,12 a - 17 a,PROGESTAGENO,1,2
2017,6,100504,HUANUCO,HUAMALIES,JACAS GRANDE,18 a - 29 a,YUZPE,1,8
2017,6,100507,HUANUCO,HUAMALIES,MONZON,30 a - 59 a,PROGESTAGENO,1,1
2017,6,100509,HUANUCO,HUAMALIES,PUÑOS,18 a - 29 a,PROGESTAGENO,1,1
2017,6,100602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,30 a - 59 a,YUZPE,1,8
2017,6,100605,HUANUCO,LEONCIO PRADO,LUYANDO,18 a - 29 a,YUZPE,1,8
2017,6,100605,HUANUCO,LEONCIO PRADO,LUYANDO,30 a - 59 a,YUZPE,1,8
2017,6,100801,HUANUCO,PACHITEA,PANAO,18 a - 29 a,YUZPE,1,2
2017,6,100903,HUANUCO,PUERTO INCA,HONORIA,12 a - 17 a,YUZPE,1,2
2017,6,101001,HUANUCO,LAURICOCHA,JESUS,18 a - 29 a,YUZPE,1,8
2017,6,101005,HUANUCO,LAURICOCHA,RONDOS,30 a - 59 a,YUZPE,2,10
2017,6,101103,HUANUCO,YAROWILCA,CHACABAMBA,18 a - 29 a,YUZPE,1,2
2017,6,101106,HUANUCO,YAROWILCA,OBAS,30 a - 59 a,YUZPE,1,1
2017,6,110101,ICA,ICA,ICA,18 a - 29 a,PROGESTAGENO,2,3
2017,6,110101,ICA,ICA,ICA,30 a - 59 a,PROGESTAGENO,1,1
2017,6,110108,ICA,ICA,SALAS,18 a - 29 a,PROGESTAGENO,1,1
2017,6,110110,ICA,ICA,SAN JUAN BAUTISTA,18 a - 29 a,YUZPE,2,3
2017,6,110111,ICA,ICA,SANTIAGO,30 a - 59 a,YUZPE,2,9
2017,6,110401,ICA,PALPA,PALPA,30 a - 59 a,PROGESTAGENO,1,1
2017,6,110501,ICA,PISCO,PISCO,18 a - 29 a,PROGESTAGENO,2,2
2017,6,110504,ICA,PISCO,INDEPENDENCIA,30 a - 59 a,PROGESTAGENO,1,1
2017,6,110508,ICA,PISCO,TUPAC AMARU INCA,18 a - 29 a,PROGESTAGENO,1,1
2017,6,110508,ICA,PISCO,TUPAC AMARU INCA,30 a - 59 a,PROGESTAGENO,2,2
2017,6,120101,JUNIN,HUANCAYO,HUANCAYO,18 a - 29 a,YUZPE,2,3
2017,6,120105,JUNIN,HUANCAYO,CHACAPAMPA,18 a - 29 a,PROGESTAGENO,1,1
2017,6,120105,JUNIN,HUANCAYO,CHACAPAMPA,18 a - 29 a,YUZPE,1,8
2017,6,120107,JUNIN,HUANCAYO,CHILCA,18 a - 29 a,PROGESTAGENO,2,4
2017,6,120107,JUNIN,HUANCAYO,CHILCA,30 a - 59 a,PROGESTAGENO,1,2
2017,6,120108,JUNIN,HUANCAYO,CHONGOS ALTO,18 a - 29 a,PROGESTAGENO,1,1
2017,6,120114,JUNIN,HUANCAYO,EL TAMBO,18 a - 29 a,YUZPE,1,2
2017,6,120114,JUNIN,HUANCAYO,EL TAMBO,30 a - 59 a,PROGESTAGENO,1,1
2017,6,120119,JUNIN,HUANCAYO,HUANCAN,18 a - 29 a,PROGESTAGENO,1,2
2017,6,120121,JUNIN,HUANCAYO,HUAYUCACHI,18 a - 29 a,PROGESTAGENO,1,2
2017,6,120121,JUNIN,HUANCAYO,HUAYUCACHI,30 a - 59 a,PROGESTAGENO,1,2
2017,6,120133,JUNIN,HUANCAYO,SAPALLANGA,18 a - 29 a,PROGESTAGENO,1,2
2017,6,120133,JUNIN,HUANCAYO,SAPALLANGA,30 a - 59 a,PROGESTAGENO,1,2
2017,6,120135,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,18 a - 29 a,YUZPE,1,2
2017,6,120135,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,30 a - 59 a,YUZPE,1,2
2017,6,120203,JUNIN,CONCEPCION,ANDAMARCA,30 a - 59 a,YUZPE,1,2
2017,6,120206,JUNIN,CONCEPCION,COMAS,18 a - 29 a,YUZPE,1,1
2017,6,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,18 a - 29 a,PROGESTAGENO,2,2
2017,6,120302,JUNIN,CHANCHAMAYO,PERENE,12 a - 17 a,YUZPE,1,2
2017,6,120303,JUNIN,CHANCHAMAYO,PICHANAKI,18 a - 29 a,YUZPE,2,4
2017,6,120303,JUNIN,CHANCHAMAYO,PICHANAKI,30 a - 59 a,YUZPE,2,4
2017,6,120304,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,18 a - 29 a,YUZPE,1,1
2017,6,120305,JUNIN,CHANCHAMAYO,SAN RAMON,30 a - 59 a,YUZPE,1,2
2017,6,120416,JUNIN,JAUJA,MASMA,18 a - 29 a,YUZPE,1,2
2017,6,120421,JUNIN,JAUJA,MUQUIYAUYO,30 a - 59 a,PROGESTAGENO,1,1
2017,6,120425,JUNIN,JAUJA,PARCO,12 a - 17 a,PROGESTAGENO,1,1
2017,6,120434,JUNIN,JAUJA,YAUYOS,18 a - 29 a,PROGESTAGENO,1,1
2017,6,120434,JUNIN,JAUJA,YAUYOS,30 a - 59 a,PROGESTAGENO,1,1
2017,6,120502,JUNIN,JUNIN,CARHUAMAYO,30 a - 59 a,PROGESTAGENO,1,3
2017,6,120504,JUNIN,JUNIN,ULCUMAYO,30 a - 59 a,YUZPE,1,2
2017,6,120601,JUNIN,SATIPO,SATIPO,18 a - 29 a,YUZPE,2,3
2017,6,120602,JUNIN,SATIPO,COVIRIALI,30 a - 59 a,YUZPE,2,3
2017,6,120603,JUNIN,SATIPO,LLAYLLA,30 a - 59 a,YUZPE,1,8
2017,6,120604,JUNIN,SATIPO,MAZAMARI,18 a - 29 a,YUZPE,1,2
2017,6,120606,JUNIN,SATIPO,PANGOA,12 a - 17 a,YUZPE,2,4
2017,6,120606,JUNIN,SATIPO,PANGOA,18 a - 29 a,YUZPE,2,3
2017,6,120606,JUNIN,SATIPO,PANGOA,30 a - 59 a,YUZPE,2,3
2017,6,120608,JUNIN,SATIPO,RIO TAMBO,12 a - 17 a,YUZPE,3,6
2017,6,120608,JUNIN,SATIPO,RIO TAMBO,18 a - 29 a,YUZPE,1,2
2017,6,120704,JUNIN,TARMA,HUASAHUASI,12 a - 17 a,YUZPE,1,2
2017,6,120801,JUNIN,YAULI,LA OROYA,18 a - 29 a,PROGESTAGENO,1,1
2017,6,120808,JUNIN,YAULI,SANTA ROSA DE SACCO,18 a - 29 a,PROGESTAGENO,2,2
2017,6,120902,JUNIN,CHUPACA,AHUAC,12 a - 17 a,YUZPE,2,3
2017,6,120902,JUNIN,CHUPACA,AHUAC,18 a - 29 a,YUZPE,2,3
2017,6,120903,JUNIN,CHUPACA,CHONGOS BAJO,30 a - 59 a,YUZPE,2,2
2017,6,120904,JUNIN,CHUPACA,HUACHAC,30 a - 59 a,YUZPE,2,4
2017,6,120905,JUNIN,CHUPACA,HUAMANCACA CHICO,18 a - 29 a,YUZPE,2,3
2017,6,120908,JUNIN,CHUPACA,TRES DE DICIEMBRE,18 a - 29 a,YUZPE,2,3
2017,6,120908,JUNIN,CHUPACA,TRES DE DICIEMBRE,30 a - 59 a,YUZPE,2,3
2017,6,120909,JUNIN,CHUPACA,YANACANCHA,18 a - 29 a,YUZPE,2,3
2017,6,130306,LA LIBERTAD,BOLIVAR,UCUNCHA,30 a - 59 a,YUZPE,4,4
2017,6,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,30 a - 59 a,PROGESTAGENO,1,1
2017,6,140103,LAMBAYEQUE,CHICLAYO,ETEN,30 a - 59 a,PROGESTAGENO,1,1
2017,6,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,18 a - 29 a,YUZPE,2,2
2017,6,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,18 a - 29 a,PROGESTAGENO,1,2
2017,6,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,18 a - 29 a,YUZPE,1,1
2017,6,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,30 a - 59 a,PROGESTAGENO,2,4
2017,6,140114,LAMBAYEQUE,CHICLAYO,SANTA ROSA,30 a - 59 a,PROGESTAGENO,1,1
2017,6,140202,LAMBAYEQUE,FERREÑAFE,CAÑARIS,18 a - 29 a,YUZPE,2,2
2017,6,140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,12 a - 17 a,PROGESTAGENO,1,1
2017,6,150103,LIMA,LIMA,ATE,18 a - 29 a,PROGESTAGENO,1,1
2017,6,150103,LIMA,LIMA,ATE,18 a - 29 a,YUZPE,3,3
2017,6,150103,LIMA,LIMA,ATE,30 a - 59 a,PROGESTAGENO,2,2
2017,6,150105,LIMA,LIMA,BREÑA,30 a - 59 a,YUZPE,2,3
2017,6,150107,LIMA,LIMA,CHACLACAYO,18 a - 29 a,PROGESTAGENO,1,1
2017,6,150108,LIMA,LIMA,CHORRILLOS,18 a - 29 a,PROGESTAGENO,1,2
2017,6,150108,LIMA,LIMA,CHORRILLOS,18 a - 29 a,YUZPE,1,1
2017,6,150108,LIMA,LIMA,CHORRILLOS,30 a - 59 a,PROGESTAGENO,1,2
2017,6,150109,LIMA,LIMA,CIENEGUILLA,18 a - 29 a,PROGESTAGENO,1,1
2017,6,150111,LIMA,LIMA,EL AGUSTINO,30 a - 59 a,YUZPE,1,3
2017,6,150117,LIMA,LIMA,LOS OLIVOS,30 a - 59 a,YUZPE,4,5
2017,6,150118,LIMA,LIMA,LURIGANCHO (CHOSICA),18 a - 29 a,PROGESTAGENO,1,1
2017,6,150118,LIMA,LIMA,LURIGANCHO (CHOSICA),18 a - 29 a,YUZPE,2,2
2017,6,150119,LIMA,LIMA,LURIN,18 a - 29 a,PROGESTAGENO,1,1
2017,6,150119,LIMA,LIMA,LURIN,30 a - 59 a,PROGESTAGENO,1,1
2017,6,150121,LIMA,LIMA,MAGDALENA VIEJA (PUEBLO LIBRE),18 a - 29 a,PROGESTAGENO,1,1
2017,6,150121,LIMA,LIMA,MAGDALENA VIEJA (PUEBLO LIBRE),30 a - 59 a,PROGESTAGENO,1,1
2017,6,150124,LIMA,LIMA,PUCUSANA,30 a - 59 a,YUZPE,4,4
2017,6,150135,LIMA,LIMA,SAN MARTIN DE PORRES,18 a - 29 a,YUZPE,2,2
2017,6,150140,LIMA,LIMA,SANTIAGO DE SURCO,30 a - 59 a,YUZPE,1,2
2017,6,150142,LIMA,LIMA,VILLA EL SALVADOR,30 a - 59 a,YUZPE,1,8
2017,6,150604,LIMA,HUARAL,AUCALLAMA,30 a - 59 a,PROGESTAGENO,1,1
2017,6,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,18 a - 29 a,YUZPE,1,8
2017,6,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30 a - 59 a,YUZPE,1,8
2017,6,180301,MOQUEGUA,ILO,ILO,18 a - 29 a,PROGESTAGENO,1,1
2017,6,200105,PIURA,PIURA,CATACAOS,18 a - 29 a,PROGESTAGENO,4,34
2017,6,200105,PIURA,PIURA,CATACAOS,18 a - 29 a,YUZPE,1,8
2017,6,200109,PIURA,PIURA,LA ARENA,18 a - 29 a,YUZPE,1,1
2017,6,200207,PIURA,AYABACA,PAIMAS,18 a - 29 a,PROGESTAGENO,1,1
2017,6,200301,PIURA,HUANCABAMBA,HUANCABAMBA,18 a - 29 a,PROGESTAGENO,2,4
2017,6,200405,PIURA,MORROPON,MORROPON,18 a - 29 a,YUZPE,2,2
2017,6,210101,PUNO,PUNO,PUNO,12 a - 17 a,YUZPE,1,1
2017,6,210101,PUNO,PUNO,PUNO,30 a - 59 a,YUZPE,1,1
2017,6,220202,SAN MARTIN,BELLAVISTA,ALTO BIAVO,30 a - 59 a,YUZPE,2,2
2017,6,220205,SAN MARTIN,BELLAVISTA,SAN PABLO,30 a - 59 a,YUZPE,1,2
2017,6,220803,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,30 a - 59 a,PROGESTAGENO,1,8
2017,6,220901,SAN MARTIN,SAN MARTIN,TARAPOTO,18 a - 29 a,YUZPE,1,2
2017,6,220907,SAN MARTIN,SAN MARTIN,HUIMBAYOC,18 a - 29 a,YUZPE,1,2
2017,6,220909,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,18 a - 29 a,YUZPE,2,2
2017,6,220909,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,30 a - 59 a,YUZPE,1,1
2017,6,230101,TACNA,TACNA,TACNA,30 a - 59 a,PROGESTAGENO,1,1
2017,6,230102,TACNA,TACNA,ALTO DE LA ALIANZA,18 a - 29 a,YUZPE,1,1
2017,6,230102,TACNA,TACNA,ALTO DE LA ALIANZA,30 a - 59 a,YUZPE,1,1
2017,6,230107,TACNA,TACNA,PALCA,18 a - 29 a,YUZPE,1,8
2017,6,230108,TACNA,TACNA,POCOLLAY,18 a - 29 a,YUZPE,1,8
2017,6,230108,TACNA,TACNA,POCOLLAY,30 a - 59 a,YUZPE,2,16
2017,6,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,18 a - 29 a,PROGESTAGENO,4,4
2017,6,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,30 a - 59 a,PROGESTAGENO,1,1
2017,6,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,30 a - 59 a,YUZPE,2,3
2017,6,230201,TACNA,CANDARAVE,CANDARAVE,30 a - 59 a,YUZPE,1,2
2017,6,230302,TACNA,JORGE BASADRE,ILABAYA,30 a - 59 a,YUZPE,1,1
2017,6,230303,TACNA,JORGE BASADRE,ITE,30 a - 59 a,PROGESTAGENO,1,1
2017,6,230408,TACNA,TARATA,TICACO,18 a - 29 a,YUZPE,1,2
2017,6,230408,TACNA,TARATA,TICACO,30 a - 59 a,YUZPE,1,2
2017,7,20602,ANCASH,CARHUAZ,ACOPAMPA,18 a - 29 a,PROGESTAGENO,2,2
2017,7,21206,ANCASH,HUAYLAS,PAMPAROMAS,18 a - 29 a,YUZPE,1,1
2017,7,21506,ANCASH,PALLASCA,LACABAMBA,30 a - 59 a,YUZPE,1,2
2017,7,21703,ANCASH,RECUAY,COTAPARACO,18 a - 29 a,YUZPE,1,2
2017,7,21710,ANCASH,RECUAY,TICAPAMPA,30 a - 59 a,YUZPE,1,2
2017,7,21809,ANCASH,SANTA,NUEVO CHIMBOTE,18 a - 29 a,YUZPE,2,3
2017,7,30101,APURIMAC,ABANCAY,ABANCAY,18 a - 29 a,YUZPE,1,2
2017,7,30104,APURIMAC,ABANCAY,CURAHUASI,30 a - 59 a,PROGESTAGENO,1,2
2017,7,30104,APURIMAC,ABANCAY,CURAHUASI,30 a - 59 a,YUZPE,2,4
2017,7,30201,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,30 a - 59 a,PROGESTAGENO,1,1
2017,7,30202,APURIMAC,ANDAHUAYLAS,ANDARAPA,18 a - 29 a,PROGESTAGENO,4,4
2017,7,30203,APURIMAC,ANDAHUAYLAS,CHIARA,18 a - 29 a,PROGESTAGENO,2,3
2017,7,30203,APURIMAC,ANDAHUAYLAS,CHIARA,30 a - 59 a,PROGESTAGENO,2,3
2017,7,30208,APURIMAC,ANDAHUAYLAS,PACOBAMBA,30 a - 59 a,YUZPE,1,1
2017,7,30210,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,12 a - 17 a,YUZPE,2,2
2017,7,30210,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,18 a - 29 a,YUZPE,2,2
2017,7,30210,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,30 a - 59 a,YUZPE,2,2
2017,7,30216,APURIMAC,ANDAHUAYLAS,TALAVERA,18 a - 29 a,YUZPE,1,2
2017,7,30216,APURIMAC,ANDAHUAYLAS,TALAVERA,30 a - 59 a,YUZPE,1,2
2017,7,30219,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,18 a - 29 a,PROGESTAGENO,1,2
2017,7,30219,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,30 a - 59 a,PROGESTAGENO,2,4
2017,7,30219,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,30 a - 59 a,YUZPE,1,1
2017,7,30220,APURIMAC,ANDAHUAYLAS,JOSÉ MARÍA ARGUEDAS,18 a - 29 a,PROGESTAGENO,2,2
2017,7,30401,APURIMAC,AYMARAES,CHALHUANCA,18 a - 29 a,YUZPE,1,8
2017,7,30401,APURIMAC,AYMARAES,CHALHUANCA,30 a - 59 a,YUZPE,1,8
2017,7,30412,APURIMAC,AYMARAES,SAÑAYCA,30 a - 59 a,YUZPE,1,8
2017,7,30502,APURIMAC,COTABAMBAS,COTABAMBAS,30 a - 59 a,PROGESTAGENO,2,4
2017,7,30708,APURIMAC,GRAU,PROGRESO,30 a - 59 a,YUZPE,1,8
